crn,catalog_id,section,credits,title,meetings,primary_instructor
75250,BI 0172,A,4.000,General Biology III,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'SON 203'}]",James E.  Biardi
75688,BI 0172L,A,0.000,General Biology III Lab,"[{'days': 'M', 'times': '0200pm-0450pm', 'dates': '09/01-12/07', 'location': 'BNW 369'}]",James E.  Biardi
75689,BI 0172L,B,0.000,General Biology III Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '09/01-12/07', 'location': 'BNW 369'}]",Tod   Osier
75690,BI 0172L,C,0.000,General Biology III Lab,"[{'days': 'W', 'times': '0200pm-0450pm', 'dates': '09/01-12/07', 'location': 'BNW 369'}]",Tod   Osier
75691,BI 0172L,D,0.000,General Biology III Lab,"[{'days': 'W', 'times': '0200pm-0450pm', 'dates': '09/01-12/07', 'location': 'BNW 238A'}]",Juliana Mastronunzio  Ansari
76430,BI 0172L,E,0.000,General Biology III Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '09/01-12/07', 'location': 'BNW 369'}]",Diane J.  Brousseau
75695,BI 0201,A,1.000,Biology Teaching Practicum,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Shannon P.  Gerry
75758,BI 0202,A,1.000,Biology Teaching Practicum,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Shannon P.  Gerry
75759,BI 0203,A,1.000,Biology Teaching Practicum,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Shannon P.  Gerry
76237,BI 0204,A,1.000,Biology Teaching Practicum,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Shannon P.  Gerry
76238,BI 0205,A,1.000,Biology Teaching Practicum,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Shannon P.  Gerry
76792,BI 0206,A,1.000,Biology Teaching Practicum,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Shannon P.  Gerry
77046,BI 0251,A,3.000,Human Nutrition,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",Jacqueline A  Vernarelli
76793,BI 0262,A,4.000,Human Physiology,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW 256'}]",Shannon P.  Gerry
76794,BI 0262L,A,0.000,Human Physiology Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '09/01-12/07', 'location': 'BNW 240'}]",Shannon P.  Gerry
75066,BI 0296,A,3.000,Special Topics in Biology,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Olivia T.  Harriott
76239,BI 0324,A,3.000,Biochemistry I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 139'}]",Jillian E.  Smith-Carpenter
76795,BI 0324L,A,1.000,Biochemistry I Lab,"[{'days': 'M', 'times': '0200pm-0450pm', 'dates': '09/01-12/07', 'location': 'BNW 269'}]",Jillian E.  Smith-Carpenter
76796,BI 0325,A,3.000,Biochemistry II,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'BNW 137'}]",Glenn R.  Sauer
76797,BI 0325L,A,1.000,Biochemistry II Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '09/01-12/07', 'location': 'BNW 269'}]",Glenn R.  Sauer
75415,BI 0352,A,4.000,Fundamentals of Microbiology,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 127'}]",Olivia T.  Harriott
75694,BI 0352L,A,0.000,Fundamentals of Microbiology Lab,"[{'days': 'R', 'times': '0930am-1220pm', 'dates': '09/01-12/07', 'location': 'BNW 245'}]",Olivia T.  Harriott
75280,BI 0362,A,4.000,Marine Invertebrate Zoology,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 256'}]",Diane J.  Brousseau
75692,BI 0362L,A,0.000,Marine Invertebrate Zoology Lab,"[{'days': 'M', 'times': '0200pm-0450pm', 'dates': '09/01-12/07', 'location': 'BNW 238A'}]",Diane J.  Brousseau
75450,BI 0365,A,4.000,Evolutionary Biology,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW 341'}]",Soyong   Byun
75693,BI 0365L,A,0.000,Evolutionary Biology Lab,"[{'days': 'R', 'times': '0100pm-0350pm', 'dates': '09/01-12/07', 'location': 'BNW 267'}]",Soyong   Byun
76800,BI 0381B,A,3.000,Special Topics Seminar: Molecular Mechanisms of Disease,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",Shelley A.  Phelan
76801,BI 0381D,A,3.000,Special Topics Seminar: Nutritional Epigenetics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 333'}]",Catherine J.  Andersen
75416,BI 0391,A,1.000-3.000,Biology Research I,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",Phyllis Cellini  Braun
77180,BI 0392,A1,1.000,Biology Research II,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Phyllis Cellini  Braun
75417,BI 0392,A2,2.000,Biology Research II,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",Phyllis Cellini  Braun
76434,BI 0392,A3,3.000,Biology Research II,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",Phyllis Cellini  Braun
75418,BI 0393,A,3.000,Biology Research III,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",Phyllis Cellini  Braun
76802,BI 0394,A,3.000,Biology Research IV,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/01-12/07', 'location': 'BNW 469'}]",Phyllis Cellini  Braun
77050,BI 0397,A1,1.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Shannon P.  Gerry
77125,BL 0398,A,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Gwendoline M.  Alphonso
75223,BU 0211,A,3.000,Legal Environment of Business,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/01-12/07', 'location': 'DSB 109'}]",Sharlene A.  McEvoy
75290,BU 0211,B,3.000,Legal Environment of Business,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'DSB 109'}]",Sharlene A.  McEvoy
75474,BU 0211,C,3.000,Legal Environment of Business,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DSB 109'}]",Jennifer M. F.  Hillgen-Santa
75886,BU 0211,D,3.000,Legal Environment of Business,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'DSB 106'}]",Debra M.  Strauss
76390,BU 0211,E,3.000,Legal Environment of Business,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DSB 106'}]",Debra M.  Strauss
77040,BU 0211,F,3.000,Legal Environment of Business,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'DSB 108'}]",Carlos E.  Pena
75224,BU 0320,A,3.000,Employment Law and Discrimination in the Workplace,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'DSB 106'}]",Sharlene A.  McEvoy
76955,BB 0115,01,0.000,SHRM Learning Systems,"[{'days': 'T', 'times': '0600pm-0900pm', 'dates': '09/15-12/01', 'location': 'BNW 334'}]",Raymond T.  Lamanna
76956,BB 0115,02,0.000,SHRM Learning Systems,"[{'days': 'T', 'times': '0600pm-0900pm', 'dates': '09/15-12/01', 'location': 'BNW 334'}]",Raymond T.  Lamanna
76957,BB 0121,01,0.000,SHRM Essentials of Human Resource Management,"[{'days': 'FS', 'times': '0900am-0400pm', 'dates': '12/11-12/12', 'location': 'DSB 2109A'}]",Raymond T.  Lamanna
76959,BB 0130,01,0.000,Fundamentals and Principles of Personal Financial Planning,"[{'days': 'W', 'times': '0600pm-0930pm', 'dates': '08/26-11/04', 'location': 'DSB 2109A'}]",Craig L.  Cerone
76960,BB 0132,01,0.000,Insurance Planning and Risk Management,"[{'days': 'T', 'times': '0600pm-0930pm', 'dates': '10/06-12/15', 'location': 'CNS 306'}]",Michael D.  Strouch
76961,BB 0134,01,0.000,Investment Planning,"[{'days': 'W', 'times': '0600pm-0930pm', 'dates': '08/26-11/04', 'location': 'DMH 331'}]",Joseph J.  Matthews
76962,BB 0136,01,0.000,Federal Income and Property Taxation,"[{'days': 'M', 'times': '0600pm-0930pm', 'dates': '10/05-12/14', 'location': 'DSB 2109A'}]",Paul A.  Rivera
76850,BB 0139,01,0.000,CFP Capstone Course,"[{'days': 'S', 'times': '0900am-0500pm', 'dates': '08/15-09/26', 'location': 'DSB 2109A'}]",Paul A.  Rivera
76963,BB 0139,02,0.000,CFP Capstone Course,"[{'days': 'S', 'times': '0900am-0500pm', 'dates': '11/07-12/19', 'location': 'DSB 104'}]",Paul A.  Rivera
76783,CH 0007,A,3.000,Intro to Forensic Science,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 332'}]",Amanda S.  Harper-Leatherman
76100,CH 0010,A,3.000,Chemistry: Sights and Insights,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 332'}]",Edmond J.  O'Connell
76986,CH 0076,A,3.000,Environmental Science,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW 332'}]",James E.  Biardi
75152,CH 0083,A,3.000,Survey of Chemistry,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'BNW 332'}]",Sandra J.  Bethray
75293,CH 0084,A,3.000,General Chemistry for Health Science,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'SON 203'}]",Eileen   Reilly-Wiedow
75589,CH 0084L,A,1.000,General Chemistry for Health Science Lab,"[{'days': 'M', 'times': '0900am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 361'}]",Edmond J.  O'Connell
75590,CH 0084L,B,1.000,General Chemistry for Health Science Lab,"[{'days': 'T', 'times': '0900am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 361'}]",Eileen   Reilly-Wiedow
75591,CH 0084L,C,1.000,General Chemistry for Health Science Lab,"[{'days': 'W', 'times': '0900am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 361'}]",Eileen   Reilly-Wiedow
76245,CH 0084L,D,1.000,General Chemistry for Health Science Lab,"[{'days': 'R', 'times': '0900am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 361'}]",Eileen   Reilly-Wiedow
75588,CH 0085,A,3.000,"Chemistry, Energy, and the Environment","[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 332'}]",Lawrence Kraig  Steffen
75457,CH 0086,A,3.000,Chemistry and Art,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'BNW 335'}]",Dorothy   Sobczynski
75601,CH 0111,B,3.000,General Chemistry I,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'BNW 335'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '09/01-12/07', 'location': 'BNW 335'}]",Robert G.  Fischer
75602,CH 0111,C,3.000,General Chemistry I,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'BNW 335'}, {'days': 'W', 'times': '0800am-0850am', 'dates': '09/01-12/07', 'location': 'BNW 335'}]",Gary H.  Weddle
75603,CH 0111,D,3.000,General Chemistry I,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 335'}, {'days': 'W', 'times': '1100am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 335'}]",Gary H.  Weddle
75718,CH 0111,F,3.000,General Chemistry I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 335'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '09/01-12/07', 'location': 'BNW 335'}]",Robert G.  Fischer
75578,CH 0111L,A,1.000,General Chemistry I Lab,"[{'days': 'M', 'times': '1230pm-0320pm', 'dates': '09/01-12/07', 'location': 'BNW 361'}]",Sandra J.  Bethray
75579,CH 0111L,B,1.000,General Chemistry I Lab,"[{'days': 'M', 'times': '0500pm-0750pm', 'dates': '09/01-12/07', 'location': 'BNW 361'}]",John E.  Feeney
75580,CH 0111L,C,1.000,General Chemistry I Lab,"[{'days': 'T', 'times': '1230pm-0320pm', 'dates': '09/01-12/07', 'location': 'BNW 361'}]",Jon J.  Harper
75581,CH 0111L,D,1.000,General Chemistry I Lab,"[{'days': 'T', 'times': '0500pm-0750pm', 'dates': '09/01-12/07', 'location': 'BNW 361'}]",Sharon A.  Fischer
75582,CH 0111L,E,1.000,General Chemistry I Lab,"[{'days': 'W', 'times': '0100pm-0350pm', 'dates': '09/01-12/07', 'location': 'BNW 361'}]",Sharon A.  Fischer
75583,CH 0111L,F,1.000,General Chemistry I Lab,"[{'days': 'W', 'times': '0500pm-0750pm', 'dates': '09/01-12/07', 'location': 'BNW 361'}]",Kenneth J.  Borowski
75584,CH 0111L,G,1.000,General Chemistry I Lab,"[{'days': 'R', 'times': '1230pm-0320pm', 'dates': '09/01-12/07', 'location': 'BNW 361'}]",Sandra J.  Bethray
75585,CH 0111L,H,1.000,General Chemistry I Lab,"[{'days': 'R', 'times': '0500pm-0750pm', 'dates': '09/01-12/07', 'location': 'BNW 361'}]",John E.  Feeney
75586,CH 0111L,I,1.000,General Chemistry I Lab,"[{'days': 'F', 'times': '0900am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 361'}]",Jon J.  Harper
75587,CH 0111L,J,1.000,General Chemistry I Lab,"[{'days': 'F', 'times': '1230pm-0320pm', 'dates': '09/01-12/07', 'location': 'BNW 361'}]",Sangamithra   Chintapalli
75061,CH 0211,A,3.000,Organic Chemistry I,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'BNW GR22'}, {'days': 'W', 'times': '0800am-0850am', 'dates': '09/01-12/07', 'location': 'BNW GR22'}]",Lawrence Kraig  Steffen
75062,CH 0211,B,3.000,Organic Chemistry I,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW 139'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '09/01-12/07', 'location': 'BNW 139'}]",Edmond J.  O'Connell
75473,CH 0211,C,3.000,Organic Chemistry I,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW GR22'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/01-12/07', 'location': 'BNW GR22'}]",Lawrence Kraig  Steffen
75592,CH 0211L,A,1.000,Organic Chemistry I Lab,"[{'days': 'M', 'times': '1230pm-0430pm', 'dates': '09/01-12/07', 'location': 'BNW 362'}]",Joan   Lloyd
75593,CH 0211L,B,1.000,Organic Chemistry I Lab,"[{'days': 'T', 'times': '1230pm-0430pm', 'dates': '09/01-12/07', 'location': 'BNW 362'}]",Peter J.  Schirmann
75594,CH 0211L,C,1.000,Organic Chemistry I Lab,"[{'days': 'W', 'times': '0100pm-0500pm', 'dates': '09/01-12/07', 'location': 'BNW 362'}]",Joan   Lloyd
75595,CH 0211L,D,1.000,Organic Chemistry I Lab,"[{'days': 'R', 'times': '1230pm-0430pm', 'dates': '09/01-12/07', 'location': 'BNW 362'}]",Edmond J.  O'Connell
75596,CH 0211L,E,1.000,Organic Chemistry I Lab,"[{'days': 'R', 'times': '0500pm-0850pm', 'dates': '09/01-12/07', 'location': 'BNW 362'}]",Peter J.  Schirmann
75063,CH 0261,A,3.000,Physical Chemistry I,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '09/01-12/07', 'location': 'BNW 341'}]",Matthew A.  Kubasik
75598,CH 0261L,A,1.000,Physical Chemistry I Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '09/01-12/07', 'location': 'BNW 163'}]",Matthew A.  Kubasik
77034,CH 0261L,B,1.000,Physical Chemistry I Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '09/01-12/07', 'location': 'BNW 129B'}]",Matthew A.  Kubasik
76246,CH 0324,A,3.000,Biochemistry I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 139'}]",Jillian E.  Smith-Carpenter
76784,CH 0324L,A,1.000,Biochemistry I Lab,"[{'days': 'M', 'times': '0200pm-0450pm', 'dates': '09/01-12/07', 'location': 'BNW 269'}]",Jillian E.  Smith-Carpenter
76785,CH 0325,A,3.000,Biochemistry II,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'BNW 137'}]",Glenn R.  Sauer
76786,CH 0325L,A,1.000,Biochemistry II Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '09/01-12/07', 'location': 'BNW 269'}]",Glenn R.  Sauer
75294,CH 0326,A,3.000,Chemical Instrumentation,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'BNW 124'}]",Amanda S.  Harper-Leatherman
77091,CH 0398,AHL,1.000-3.000,Research and Seminar,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Amanda S.  Harper-Leatherman
76787,CH 0398,JM,1.000-3.000,Research and Seminar,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'BNW 340'}]",John R.  Miecznikowski
77118,CH 0398,JSC,1.000-3.000,Research and Seminar,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Jillian E.  Smith-Carpenter
77117,CH 0398,MK,1.000-3.000,Research and Seminar,"[{'days': '\xa0', 'times': 'TBA', 'dates': '09/01-12/07', 'location': 'BY ARR '}]",Matthew A.  Kubasik
75348,CI 0110,A,3.000,Elementary Chinese I,"[{'days': 'TWF', 'times': '0200pm-0250pm', 'dates': '09/01-12/07', 'location': 'CNS 5'}]",Wenjie   Liu
75349,CI 0210,A,3.000,Intermediate Chinese I,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '09/01-12/07', 'location': 'CNS 101'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '09/01-12/07', 'location': 'CNS 103'}]",Wenjie   Liu
76773,CL 0106,A,3.000,Masterpieces of Greek Literature in English Translation,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'DMH 348'}]",Vincent J.  Rosivach
76242,CL 0116,A,3.000,Roman Civilization,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'MCA 107'}]",Giovanni R.  Ruffini
76243,CL 0116,B,3.000,Roman Civilization,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'MCA 206'}]",Giovanni R.  Ruffini
75134,CO 0100,A,3.000,Human Communication Theories,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '09/01-12/07', 'location': 'DMH 349'}]",Mary Sallyanne   Ryan
75148,CO 0100,B,3.000,Human Communication Theories,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 106'}]",Niall P.  Brennan
75133,CO 0100,C01,3.000,Human Communication Theories,"[{'days': 'TF', 'times': '0930am-1020am', 'dates': '09/01-12/07', 'location': 'CNS 203'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/01-12/07', 'location': 'CNS 203'}]",Mary Sallyanne   Ryan
75721,CO 0100,D,3.000,Human Communication Theories,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/01-12/07', 'location': 'CNS 106'}]",Niall P.  Brennan
75135,CO 0101,A,3.000,Argument and Advocacy,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'DMH 331'}]",Donald M.  Schumann
75136,CO 0101,B,3.000,Argument and Advocacy,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DMH 231'}]",Donald M.  Schumann
75190,CO 0101,C,3.000,Argument and Advocacy,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/01-12/07', 'location': 'DMH 331'}]",Thomas   Larkin
75543,CO 0101,D,3.000,Argument and Advocacy,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DMH 131'}]",Julie Scher  Smith
75544,CO 0101,E,3.000,Argument and Advocacy,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'DMH 131'}]",Julie Scher  Smith
76782,CO 0102,A,3.000,Introduction to Public Relations,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/01-12/07', 'location': 'DMH 350'}]",Theodora S.  DeRosa
75334,CO 0130,A,3.000,Mass Media and Society,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 305'}]",Niall P.  Brennan
75335,CO 0130,B,3.000,Mass Media and Society,"[{'days': 'R', 'times': '0700pm-0930pm', 'dates': '09/01-12/07', 'location': 'CNS 2'}]",Luiz G.  Duarte
76495,CO 0130,C,3.000,Mass Media and Society,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/01-12/07', 'location': 'CNS 305'}]",Niall P.  Brennan
75234,CO 0200,A,3.000,Interpersonal Communication Theories,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'DMH 349'}]",Audra Kate  Nuru
75472,CO 0200,B,3.000,Interpersonal Communication Theories,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'DMH 349'}]",Mary Sallyanne   Ryan
75195,CO 0220,A,3.000,Introduction to Organizational Communication,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/01-12/07', 'location': 'CNS 1'}]",Michael P.  Pagano
76759,CO 0231,B,3.000,Media Institutions,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 202'}]",Gisela   Gil-Egui
76760,CO 0236,A,3.000,"Gender, Sexuality, and Media","[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '09/01-12/07', 'location': 'CNS 303'}]",David   Gudelunas
76250,CO 0238,A,3.000,Communication and Popular Culture,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/01-12/07', 'location': 'XVR 5'}]",Kate L.  Fortmueller
75545,CO 0248,A,3.000,Health Communication,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'BNW 124'}]",Michael P.  Pagano
75137,CO 0309,A,3.000,Research Projects in Communication: Capstone,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/01-12/07', 'location': 'CNS 209'}]",Margaret A.  Wills
75138,CO 0309,B,3.000,Research Projects in Communication: Capstone,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 209'}]",Margaret A.  Wills
75174,CO 0309,C,3.000,Research Projects in Communication: Capstone,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/01-12/07', 'location': 'CNS 304'}]",Audra Kate  Nuru
